year,mfr,division,carline,mfrid,index,displ,cyl,trans,citympg,highwaympg,combmpg,aspir,trans2,gears,drivesys,fuel,class,car_truck,fe_rating,ghg_rating,smog_rating
2016,Ferrari,"Ferrari North America, Inc.",F12 tdf,FEX,156,6.3,12,Auto(AM7),12,17,13,NA,AM,7,R,GPR,Two Seaters,car,1,1,5
2016,Ferrari,"Ferrari North America, Inc.",F12 tdf,FEX,155,6.3,12,Auto(AM7),11,15,12,NA,AM,7,R,GPR,Two Seaters,car,1,1,5
2016,Ferrari,"Ferrari North America, Inc.",F60 America,FEX,158,6.3,12,Auto(AM7),12,15,13,NA,AM,7,R,GPR,Two Seaters,car,1,1,5
2016,Ferrari,"Ferrari North America, Inc.",F60 America,FEX,157,6.3,12,Auto(AM7),11,15,13,NA,AM,7,R,GPR,Two Seaters,car,1,1,5
2016,Honda,Honda,CR-Z,HNX,30,1.5,4,Auto(AV-S7),36,39,37,NA,SCV,7,F,G,Two Seaters,car,8,8,8
2016,Honda,Honda,CR-Z,HNX,29,1.5,4,Manual(M6),31,38,34,NA,M,6,F,G,Two Seaters,car,8,8,8
2016,Jaguar Land Rover L,Jaguar,F-TYPE Convertible,JLX,161,3,6,Auto(S8),19,28,22,SC,SA,8,R,GP,Two Seaters,car,5,5,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE Convertible Manual,JLX,171,3,6,Manual(M6),16,24,19,SC,M,6,R,GP,Two Seaters,car,4,4,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE Coupe,JLX,160,3,6,Auto(S8),19,28,22,SC,SA,8,R,GP,Two Seaters,car,5,5,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE Coupe Manual,JLX,170,3,6,Manual(M6),16,24,19,SC,M,6,R,GP,Two Seaters,car,4,4,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,JLX,159,5,8,Auto(S8),15,23,18,SC,SA,8,A,GP,Two Seaters,car,4,4,5
2016,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,JLX,158,5,8,Auto(S8),15,23,18,SC,SA,8,A,GP,Two Seaters,car,4,4,5
2016,Jaguar Land Rover L,Jaguar,F-TYPE R Convertible,JLX,152,5,8,Auto(S8),16,23,18,SC,SA,8,R,GP,Two Seaters,car,4,4,5
2016,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Convertible,JLX,165,3,6,Auto(S8),18,26,21,SC,SA,8,A,GP,Two Seaters,car,5,5,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Coupe,JLX,164,3,6,Auto(S8),18,26,21,SC,SA,8,A,GP,Two Seaters,car,5,5,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE S Convertible,JLX,163,3,6,Auto(S8),19,27,22,SC,SA,8,R,GP,Two Seaters,car,5,5,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE S Convertible Manual,JLX,173,3,6,Manual(M6),15,24,18,SC,M,6,R,GP,Two Seaters,car,4,4,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE S Coupe,JLX,162,3,6,Auto(S8),19,27,22,SC,SA,8,R,GP,Two Seaters,car,5,5,7
2016,Jaguar Land Rover L,Jaguar,F-TYPE S Coupe Manual,JLX,172,3,6,Manual(M6),15,24,18,SC,M,6,R,GP,Two Seaters,car,4,4,7
2016,Volkswagen Group of,Lamborghini,Aventador Coupe,VGA,17,6.5,12,Auto(AM-S7),11,18,13,NA,AMS,7,A,GPR,Two Seaters,car,1,1,5
2016,Volkswagen Group of,Lamborghini,Aventador Roadster,VGA,18,6.5,12,Auto(AM-S7),10,17,12,NA,AMS,7,A,GPR,Two Seaters,car,1,1,5
2016,Volkswagen Group of,Lamborghini,Huracan,VGA,87,5.2,10,Auto(AM-S7),14,21,17,NA,AMS,7,A,GP,Two Seaters,car,3,3,5
2016,Volkswagen Group of,Lamborghini,Huracan Spyder,VGA,88,5.2,10,Auto(AM-S7),14,20,16,NA,AMS,7,A,GP,Two Seaters,car,3,3,5
2016,MAZDA,MAZDA,MX-5,TKX,10,2,4,Auto(S6),27,36,30,NA,SA,6,R,GP,Two Seaters,car,7,7,5
2016,MAZDA,MAZDA,MX-5,TKX,9,2,4,Manual(M6),27,34,30,NA,M,6,R,GP,Two Seaters,car,7,7,5
2016,McLaren Automotive,McLaren,570S Coupe,MLN,4,3.8,8,Auto(A7),16,23,19,TC,A,7,R,GP,Two Seaters,car,4,4,5
2016,McLaren Automotive,McLaren,650S Coupe,MLN,1,3.8,8,Auto(A7),16,22,18,TC,A,7,R,GP,Two Seaters,car,4,4,5
2016,McLaren Automotive,McLaren,650S Spider,MLN,2,3.8,8,Auto(A7),16,22,18,TC,A,7,R,GP,Two Seaters,car,4,4,5
2016,McLaren Automotive,McLaren,675LT Coupe,MLN,3,3.8,8,Auto(A7),16,22,18,TC,A,7,R,GP,Two Seaters,car,4,4,5
2016,Mercedes-Benz,Mercedes-Benz,AMG GT S,MBX,190,4,8,Auto(AM7),16,22,18,TC,AM,7,R,GPR,Two Seaters,car,4,4,5
2016,Mercedes-Benz,Mercedes-Benz,AMG SL 63,MBX,226,5.5,8,Auto(A7),16,25,19,TC,A,7,R,GPR,Two Seaters,car,4,4,5
2016,Mercedes-Benz,Mercedes-Benz,AMG SL 65,MBX,228,6,12,Auto(A7),14,21,17,TC,A,7,R,GPR,Two Seaters,car,3,3,5
2016,Mercedes-Benz,Mercedes-Benz,AMG SLK 55,MBX,238,5.5,8,Auto(A7),19,28,22,NA,A,7,R,GPR,Two Seaters,car,5,5,5
2016,Mercedes-Benz,Mercedes-Benz,SL 400,MBX,223,3,6,Auto(A7),20,27,23,TC,A,7,R,GPR,Two Seaters,car,5,5,5
2016,Mercedes-Benz,Mercedes-Benz,SL 550,MBX,222,4.7,8,Auto(A7),16,24,19,TC,A,7,R,GPR,Two Seaters,car,4,4,5
2016,Mercedes-Benz,Mercedes-Benz,SLK 300,MBX,232,2,4,Auto(A9),25,32,28,TC,A,9,R,GPR,Two Seaters,car,7,7,5
2016,Mercedes-Benz,Mercedes-Benz,SLK 350,MBX,236,3.5,6,Auto(A7),21,29,24,NA,A,7,R,GPR,Two Seaters,car,5,5,5
2016,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,55,0.9,3,Auto(AM6),34,39,36,TC,AM,6,R,GPR,Two Seaters,car,8,8,7
2016,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,702,0.9,3,Manual(M5),32,39,35,TC,M,5,R,GPR,Two Seaters,car,8,8,7
2016,Nissan,NISSAN,370Z,NSX,56,3.7,6,Auto(S7),19,26,21,NA,SA,7,R,GPR,Two Seaters,car,5,5,5
2016,Nissan,NISSAN,370Z,NSX,57,3.7,6,Manual(M6),18,26,21,NA,M,6,R,GPR,Two Seaters,car,5,5,5
2016,Nissan,NISSAN,370Z Roadster,NSX,58,3.7,6,Auto(S7),18,25,21,NA,SA,7,R,GPR,Two Seaters,car,5,5,5
2016,Nissan,NISSAN,370Z Roadster,NSX,59,3.7,6,Manual(M6),17,24,20,NA,M,6,R,GPR,Two Seaters,car,4,4,5
2016,Pagani Automobili S,Pagani Automobili S.p.A.,Huayra Coupe,PGN,1,6,12,Auto(AM7),11,17,13,TC,AM,7,R,GP,Two Seaters,car,1,1,1
2016,Porsche,Porsche,911 GT3,PRX,531,3.8,6,Auto(AM-S7),15,20,17,NA,AMS,7,R,GP,Two Seaters,car,3,3,5
2016,Porsche,Porsche,911 GT3RS,PRX,532,4,6,Auto(AM-S7),14,20,16,NA,AMS,7,R,GP,Two Seaters,car,3,3,5
2016,Porsche,Porsche,Boxster,PRX,202,2.7,6,Auto(AM-S7),22,32,26,NA,AMS,7,R,GP,Two Seaters,car,6,6,5
2016,Porsche,Porsche,Boxster,PRX,201,2.7,6,Manual(M6),20,30,24,NA,M,6,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Boxster GTS,PRX,224,3.4,6,Auto(AM-S7),22,31,25,NA,AMS,7,R,GP,Two Seaters,car,6,6,5
2016,Porsche,Porsche,Boxster GTS,PRX,223,3.4,6,Manual(M6),19,26,22,NA,M,6,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Boxster S,PRX,222,3.4,6,Auto(AM-S7),21,30,24,NA,AMS,7,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Boxster S,PRX,221,3.4,6,Manual(M6),20,28,23,NA,M,6,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Boxster Spyder,PRX,225,3.8,6,Manual(M6),18,24,20,NA,M,6,R,GP,Two Seaters,car,4,4,5
2016,Porsche,Porsche,Cayman,PRX,212,2.7,6,Auto(AM-S7),22,32,26,NA,AMS,7,R,GP,Two Seaters,car,6,6,5
2016,Porsche,Porsche,Cayman,PRX,211,2.7,6,Manual(M6),20,30,24,NA,M,6,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Cayman GT4,PRX,235,3.8,6,Manual(M6),18,23,20,NA,M,6,R,GP,Two Seaters,car,4,4,5
2016,Porsche,Porsche,Cayman GTS,PRX,234,3.4,6,Auto(AM-S7),22,31,25,NA,AMS,7,R,GP,Two Seaters,car,6,6,5
2016,Porsche,Porsche,Cayman GTS,PRX,233,3.4,6,Manual(M6),19,26,22,NA,M,6,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Cayman S,PRX,232,3.4,6,Auto(AM-S7),21,30,24,NA,AMS,7,R,GP,Two Seaters,car,5,5,5
2016,Porsche,Porsche,Cayman S,PRX,231,3.4,6,Manual(M6),20,28,23,NA,M,6,R,GP,Two Seaters,car,5,5,5
2016,aston martin,Aston Martin Lagonda Ltd,DB9,ASX,7,5.9,12,Auto(S6),13,19,15,NA,SA,6,R,GP,Minicompact Cars,car,2,2,5
2016,aston martin,Aston Martin Lagonda Ltd,Vanquish,ASX,9,6,12,Auto(S8),13,21,16,NA,SA,8,R,GP,Minicompact Cars,car,3,3,5
2016,Ferrari,"Ferrari North America, Inc.",California T,FEX,250,3.9,8,Auto(AM7),16,23,19,TC,AM,7,R,GPR,Minicompact Cars,car,4,4,5
2016,Ferrari,"Ferrari North America, Inc.",California T,FEX,249,3.9,8,Auto(AM7),16,23,18,TC,AM,7,R,GPR,Minicompact Cars,car,4,4,5
2016,FCA US LLC,FIAT,500,CRX,39,1.4,4,Auto(A6),24,32,27,TC,A,6,F,GP,Minicompact Cars,car,6,6,5
2016,FCA US LLC,FIAT,500,CRX,38,1.4,4,Auto(A6),27,34,30,NA,A,6,F,GP,Minicompact Cars,car,7,7,5
2016,FCA US LLC,FIAT,500,CRX,41,1.4,4,Manual(M5),28,34,30,TC,M,5,F,GP,Minicompact Cars,car,7,7,5
2016,FCA US LLC,FIAT,500,CRX,40,1.4,4,Manual(M5),31,40,34,NA,M,5,F,GP,Minicompact Cars,car,8,8,5
2016,FCA US LLC,FIAT,500 Abarth,CRX,42,1.4,4,Auto(A6),24,32,27,TC,A,6,F,GP,Minicompact Cars,car,6,6,5
2016,FCA US LLC,FIAT,500 Abarth,CRX,43,1.4,4,Manual(M5),28,34,30,TC,M,5,F,GP,Minicompact Cars,car,7,7,5
2016,BMW,Mini,Mini Cooper Convertible,BMX,36,1.5,3,Auto(S6),27,37,31,TC,SA,6,F,GP,Minicompact Cars,car,7,7,8
2016,BMW,Mini,Mini Cooper Convertible,BMX,37,1.5,3,Manual(M6),27,38,31,TC,M,6,F,GP,Minicompact Cars,car,7,7,8
2016,BMW,Mini,Mini Cooper S Convertible,BMX,58,2,4,Auto(S6),25,34,29,TC,SA,6,F,GP,Minicompact Cars,car,7,7,8
2016,BMW,Mini,Mini Cooper S Convertible,BMX,59,2,4,Manual(M6),23,33,27,TC,M,6,F,GP,Minicompact Cars,car,6,6,8
2016,Porsche,Porsche,911 Carrera,PRX,102,3.4,6,Auto(AM-S7),20,28,23,NA,AMS,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera,PRX,101,3.4,6,Manual(M7),19,27,22,NA,M,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4,PRX,110,3.4,6,Auto(AM-S7),20,28,23,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4,PRX,109,3.4,6,Manual(M7),19,27,22,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4 Cabriolet,PRX,112,3.4,6,Auto(AM-S7),20,27,22,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4 Cabriolet,PRX,111,3.4,6,Manual(M7),19,26,22,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4 GTS,PRX,126,3.8,6,Auto(AM-S7),19,26,21,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4 GTS,PRX,125,3.8,6,Manual(M7),18,26,21,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,PRX,128,3.8,6,Auto(AM-S7),18,25,21,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4 GTS Cabriolet,PRX,127,3.8,6,Manual(M7),18,25,20,NA,M,7,4,GP,Minicompact Cars,car,4,4,5
2016,Porsche,Porsche,911 Carrera 4S,PRX,114,3.8,6,Auto(AM-S7),19,26,22,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4S,PRX,113,3.8,6,Manual(M7),19,26,21,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4S Cabriolet,PRX,116,3.8,6,Auto(AM-S7),19,26,21,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera 4S Cabriolet,PRX,115,3.8,6,Manual(M7),18,26,21,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera Cabriolet,PRX,104,3.4,6,Auto(AM-S7),21,28,23,NA,AMS,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera Cabriolet,PRX,103,3.4,6,Manual(M7),19,27,22,NA,M,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera GTS,PRX,122,3.8,6,Auto(AM-S7),19,26,21,NA,AMS,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera GTS,PRX,121,3.8,6,Manual(M7),18,26,21,NA,M,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera GTS Cabriolet,PRX,124,3.8,6,Auto(AM-S7),19,26,21,NA,AMS,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera GTS Cabriolet,PRX,123,3.8,6,Manual(M7),18,25,20,NA,M,7,R,GP,Minicompact Cars,car,4,4,5
2016,Porsche,Porsche,911 Carrera S,PRX,106,3.8,6,Auto(AM-S7),20,27,23,NA,AMS,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera S,PRX,105,3.8,6,Manual(M7),19,27,22,NA,M,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera S Cabriolet,PRX,108,3.8,6,Auto(AM-S7),19,27,22,NA,AMS,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Carrera S Cabriolet,PRX,107,3.8,6,Manual(M7),19,27,22,NA,M,7,R,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 R,PRX,533,4,6,Manual(M6),14,20,16,NA,M,6,R,GP,Minicompact Cars,car,3,3,5
2016,Porsche,Porsche,911 Targa 4,PRX,542,3.4,6,Auto(AM-S7),19,26,22,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Targa 4,PRX,540,3.4,6,Manual(M7),18,26,21,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Targa 4 GTS,PRX,546,3.8,6,Auto(AM-S7),18,25,21,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Targa 4 GTS,PRX,545,3.8,6,Manual(M7),18,26,21,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Targa 4S,PRX,544,3.8,6,Auto(AM-S7),18,25,21,NA,AMS,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Targa 4S,PRX,543,3.8,6,Manual(M7),18,26,21,NA,M,7,4,GP,Minicompact Cars,car,5,5,5
2016,Porsche,Porsche,911 Turbo,PRX,521,3.8,6,Auto(AM-S7),17,24,20,TC,AMS,7,4,GP,Minicompact Cars,car,4,4,5
2016,Porsche,Porsche,911 Turbo Cabriolet,PRX,522,3.8,6,Auto(AM-S7),17,24,20,TC,AMS,7,4,GP,Minicompact Cars,car,4,4,5
2016,Porsche,Porsche,911 Turbo S,PRX,523,3.8,6,Auto(AM-S7),17,24,20,TC,AMS,7,4,GP,Minicompact Cars,car,4,4,5
2016,Porsche,Porsche,911 Turbo S Cabriolet,PRX,524,3.8,6,Auto(AM-S7),17,24,20,TC,AMS,7,4,GP,Minicompact Cars,car,4,4,5
2016,Toyota,SCION,FR-S,TYX,145,2,4,Auto(S6),25,34,28,NA,SA,6,R,GPR,Minicompact Cars,car,7,7,5
2016,Toyota,SCION,FR-S,TYX,146,2,4,Manual(M6),22,30,25,NA,M,6,R,GPR,Minicompact Cars,car,6,6,5
2016,Subaru,Subaru,BRZ,FJX,2,2,4,Auto(S6),25,34,28,NA,SA,6,R,GPR,Minicompact Cars,car,7,7,5
2016,Subaru,Subaru,BRZ,FJX,1,2,4,Manual(M6),22,30,25,NA,M,6,R,GPR,Minicompact Cars,car,6,6,5
2016,aston martin,Aston Martin Lagonda Ltd,Rapide S,ASX,10,6,12,Auto(S8),14,22,17,NA,SA,8,R,GP,Subcompact Cars,car,3,3,5
2016,Volkswagen Group of,Audi,A3,VGA,36,1.8,4,Auto(AM-S6),23,33,27,TC,AMS,6,F,G,Subcompact Cars,car,6,6,9
2016,Volkswagen Group of,Audi,A3 Cabriolet,VGA,37,1.8,4,Auto(AM-S6),24,35,28,TC,AMS,6,F,G,Subcompact Cars,car,7,7,9
2016,Volkswagen Group of,Audi,A3 Cabriolet quattro,VGA,39,2,4,Auto(AM-S6),23,32,26,TC,AMS,6,A,G,Subcompact Cars,car,6,6,9
2016,Volkswagen Group of,Audi,A3 quattro,VGA,38,2,4,Auto(AM-S6),24,33,27,TC,AMS,6,A,G,Subcompact Cars,car,6,6,9
2016,Volkswagen Group of,Audi,A5 Cabriolet quattro,VGA,35,2,4,Auto(S8),21,29,24,TC,SA,8,A,GP,Subcompact Cars,car,5,5,5
2016,Volkswagen Group of,Audi,A5 quattro,VGA,34,2,4,Auto(S8),21,30,25,TC,SA,8,A,GP,Subcompact Cars,car,6,6,5
2016,Volkswagen Group of,Audi,A5 quattro,VGA,50,2,4,Manual(M6),22,32,26,TC,M,6,A,GP,Subcompact Cars,car,6,6,5
2016,Volkswagen Group of,Audi,S3,VGA,55,2,4,Auto(AM-S6),23,31,26,TC,AMS,6,A,GP,Subcompact Cars,car,6,6,5
2016,Volkswagen Group of,Audi,S5,VGA,43,3,6,Auto(AM-S7),18,28,21,SC,AMS,7,A,GP,Subcompact Cars,car,5,5,5
2016,Volkswagen Group of,Audi,S5,VGA,46,3,6,Manual(M6),17,26,20,SC,M,6,A,GP,Subcompact Cars,car,4,4,5
2016,Volkswagen Group of,Audi,S5 Cabriolet,VGA,44,3,6,Auto(AM-S7),18,26,21,SC,AMS,7,A,GP,Subcompact Cars,car,5,5,5
2016,Volkswagen Group of,Audi,TT Coupe quattro,VGA,60,2,4,Auto(AM-S6),23,30,26,TC,AMS,6,A,G,Subcompact Cars,car,6,6,9
2016,Volkswagen Group of,Audi,TTS Coupe,VGA,52,2,4,Auto(AM-S6),23,27,25,TC,AMS,6,A,GP,Subcompact Cars,car,6,6,5
2016,Volkswagen Group of,Bentley,Continental GT Convertible,VGA,7,4,8,Auto(S8),14,24,17,TC,SA,8,A,GP,Subcompact Cars,car,3,3,5
2016,Volkswagen Group of,Bentley,Continental GT Convertible,VGA,30,6,12,Auto(S8),12,20,15,TC,SA,8,A,GP,Subcompact Cars,car,2,2,5
2016,BMW,BMW,228i,BMX,200,2,4,Auto(S8),23,35,27,TC,SA,8,R,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,228i,BMX,201,2,4,Manual(M6),22,34,26,TC,M,6,R,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,228i Convertible,BMX,204,2,4,Auto(S8),23,34,27,TC,SA,8,R,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,228i xDrive,BMX,202,2,4,Auto(S8),23,35,27,TC,SA,8,A,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,228i xDrive Convertible,BMX,206,2,4,Auto(S8),22,34,26,TC,SA,8,A,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,428i Convertible,BMX,404,2,4,Auto(S8),23,34,27,TC,SA,8,R,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,428i xDrive Convertible,BMX,406,2,4,Auto(S8),21,33,25,TC,SA,8,A,GP,Subcompact Cars,car,6,6,5
2016,BMW,BMW,435i Convertible,BMX,414,3,6,Auto(S8),20,31,24,TC,SA,8,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,435i xDrive Convertible,BMX,416,3,6,Auto(S8),20,29,23,TC,SA,8,A,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,640i Convertible,BMX,641,3,6,Auto(S8),20,31,24,TC,SA,8,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,640i Coupe,BMX,640,3,6,Auto(S8),20,31,24,TC,SA,8,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,640i xDrive Convertible,BMX,645,3,6,Auto(S8),20,29,23,TC,SA,8,A,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,640i xDrive Coupe,BMX,643,3,6,Auto(S8),20,29,23,TC,SA,8,A,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,650i Convertible,BMX,654,4.4,8,Auto(S8),17,25,20,TC,SA,8,R,GP,Subcompact Cars,car,4,4,5
2016,BMW,BMW,650i Coupe,BMX,650,4.4,8,Auto(S8),17,25,20,TC,SA,8,R,GP,Subcompact Cars,car,4,4,5
2016,BMW,BMW,650i xDrive Convertible,BMX,656,4.4,8,Auto(S8),15,24,18,TC,SA,8,A,GP,Subcompact Cars,car,4,4,5
2016,BMW,BMW,650i xDrive Coupe,BMX,652,4.4,8,Auto(S8),16,25,19,TC,SA,8,A,GP,Subcompact Cars,car,4,4,5
2016,BMW,BMW,M2,BMX,281,3,6,Auto(AM-S7),20,27,23,TC,AMS,7,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M2,BMX,280,3,6,Manual(M6),18,26,21,TC,M,6,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M235i,BMX,235,3,6,Auto(S8),20,31,24,TC,SA,8,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M235i,BMX,236,3,6,Manual(M6),19,28,22,TC,M,6,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M235i Convertible,BMX,238,3,6,Auto(S8),20,31,24,TC,SA,8,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M235i Convertible,BMX,239,3,6,Manual(M6),19,26,22,TC,M,6,R,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M235i xDrive,BMX,237,3,6,Auto(S8),20,30,23,TC,SA,8,A,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M235i xDrive Convertible,BMX,240,3,6,Auto(S8),20,30,23,TC,SA,8,A,GP,Subcompact Cars,car,5,5,5
2016,BMW,BMW,M4 Convertible,BMX,483,3,6,Auto(AM-S7),17,24,19,TC,AMS,7,R,GP,Subcompact Cars,car,4,4,5
2016,BMW,BMW,M4 Convertible,BMX,482,3,6,Manual(M6),17,26,20,TC,M,6,R,GPR,Subcompact Cars,car,4,4,5
2016,BMW,BMW,M6 Convertible,BMX,663,4.4,8,Auto(AM-S7),14,20,16,TC,AMS,7,R,GP,Subcompact Cars,car,3,3,5
2016,BMW,BMW,M6 Convertible,BMX,662,4.4,8,Manual(M6),15,22,17,TC,M,6,R,GP,Subcompact Cars,car,3,3,5
2016,BMW,BMW,M6 Coupe,BMX,661,4.4,8,Auto(AM-S7),14,20,16,TC,AMS,7,R,GP,Subcompact Cars,car,3,3,5
2016,BMW,BMW,M6 Coupe,BMX,660,4.4,8,Manual(M6),15,22,17,TC,M,6,R,GP,Subcompact Cars,car,3,3,5
2016,General Motors,Buick,CASCADA,GMX,192,1.6,4,Auto(S6),20,27,23,TC,SA,6,F,G,Subcompact Cars,car,5,5,6
2016,General Motors,Chevrolet,SPARK,GMX,181,1.4,4,Auto(AV),31,41,35,NA,CVT,1,F,G,Subcompact Cars,car,8,8,7
2016,General Motors,Chevrolet,SPARK,GMX,182,1.4,4,Manual(M5),30,41,34,NA,M,5,F,G,Subcompact Cars,car,8,8,7
2016,Ford Motor Company,Ford,Fiesta FWD,FMX,44,1.6,4,Auto(AM-S6),27,37,31,NA,AMS,6,F,G,Subcompact Cars,car,7,7,6
2016,Ford Motor Company,Ford,Fiesta FWD,FMX,45,1.6,4,Manual(M5),28,36,31,NA,M,5,F,G,Subcompact Cars,car,7,7,6
2016,Ford Motor Company,Ford,Fiesta SFE FWD,FMX,47,1,3,Manual(M5),31,43,36,TC,M,5,F,G,Subcompact Cars,car,8,8,6
2016,Ford Motor Company,Ford,MUSTANG,FMX,114,2.3,4,Auto(S6),21,32,25,TC,SA,6,R,G,Subcompact Cars,car,6,6,6
2016,Ford Motor Company,Ford,MUSTANG,FMX,113,2.3,4,Manual(M6),22,31,25,TC,M,6,R,G,Subcompact Cars,car,6,6,6
2016,Ford Motor Company,Ford,MUSTANG,FMX,117,3.7,6,Auto(S6),19,28,22,NA,SA,6,R,G,Subcompact Cars,car,5,5,5
2016,Ford Motor Company,Ford,MUSTANG,FMX,116,3.7,6,Manual(M6),17,28,21,NA,M,6,R,G,Subcompact Cars,car,5,5,5
2016,Ford Motor Company,Ford,MUSTANG,FMX,118,5,8,Auto(S6),16,25,19,NA,SA,6,R,G,Subcompact Cars,car,4,4,5
2016,Ford Motor Company,Ford,MUSTANG,FMX,120,5,8,Manual(M6),15,25,19,NA,M,6,R,G,Subcompact Cars,car,4,4,5
2016,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,FMX,115,2.3,4,Auto(S6),20,29,24,TC,SA,6,R,G,Subcompact Cars,car,5,5,6
2016,Ford Motor Company,Ford,MUSTANG CONVERTIBLE,FMX,119,5,8,Auto(S6),15,24,18,NA,SA,6,R,G,Subcompact Cars,car,4,4,5
2016,Ford Motor Company,Ford,SHELBY GT350 MUSTANG,FMX,288,5.2,8,Manual(M6),14,21,16,NA,M,6,R,GP,Subcompact Cars,car,3,3,6
2016,Hyundai,HYUNDAI MOTOR COMPANY,Genesis Coupe,HYX,40,3.8,6,Auto(S8),16,25,19,NA,SA,8,R,GP,Subcompact Cars,car,4,4,5
2016,Hyundai,HYUNDAI MOTOR COMPANY,Genesis Coupe,HYX,41,3.8,6,Manual(M6),17,24,19,NA,M,6,R,GP,Subcompact Cars,car,4,4,5
